format,height,width,mean,std,label
PNG,28,28,123.29974489795919,98.707285775879,4
PNG,28,28,63.11352040816327,92.31670267459062,1
PNG,28,28,43.21173469387755,56.2501797280668,4
PNG,28,28,112.11224489795919,104.85949127898229,4
PNG,28,28,51.93877551020408,76.33299315105222,9
PNG,28,28,66.7984693877551,84.08582652354094,9
PNG,28,28,139.8405612244898,114.62151041888008,8
PNG,28,28,133.8137755102041,111.41573192525102,2
PNG,28,28,44.40688775510204,65.23778330788207,3
PNG,28,28,49.128826530612244,92.11552742898957,3
PNG,28,28,58.923469387755105,82.38425250879403,9
PNG,28,28,49.192602040816325,54.419852098412186,2
PNG,28,28,122.88775510204081,98.28003073818816,8
PNG,28,28,79.51275510204081,96.61143951660506,9
PNG,28,28,40.28061224489796,53.93585884189582,3
PNG,28,28,66.57908163265306,61.140198299778135,4
PNG,28,28,97.08418367346938,107.77298303514102,4
PNG,28,28,51.349489795918366,71.02513064692779,5
PNG,28,28,40.11224489795919,46.74619544773654,5
PNG,28,28,99.29081632653062,102.01899141599907,0
PNG,28,28,62.68622448979592,83.14789512246563,0
PNG,28,28,31.536989795918366,40.05542918588193,4
PNG,28,28,121.57015306122449,111.70540326843786,4
PNG,28,28,17.903061224489797,26.76510237071061,0
PNG,28,28,102.82780612244898,94.11784131263406,4
PNG,28,28,71.68877551020408,63.30880807702257,4
PNG,28,28,31.1109693877551,59.870069198181,7
PNG,28,28,61.317602040816325,82.542984450557,9
PNG,28,28,53.121173469387756,61.75582977232083,8
PNG,28,28,27.714285714285715,52.866336073118575,7
PNG,28,28,49.9655612244898,59.1657787508559,8
PNG,28,28,161.57780612244898,106.02668160191297,2
PNG,28,28,46.89413265306123,56.145494905889834,8
PNG,28,28,50.22704081632653,51.845772891851425,2
PNG,28,28,117.34821428571429,110.02426644152143,0
PNG,28,28,45.964285714285715,73.82080654931804,1
PNG,28,28,95.8686224489796,99.5229659432594,9
PNG,28,28,68.09566326530613,56.5761612519713,2
PNG,28,28,121.77168367346938,96.02287761109987,6
PNG,28,28,80.32142857142857,110.76492505504159,3
PNG,28,28,122.0484693877551,96.72209399638213,0
PNG,28,28,116.81377551020408,109.39403368627416,4
PNG,28,28,41.36734693877551,66.252514431314,5
PNG,28,28,63.17602040816327,68.33681692490626,4
PNG,28,28,69.08418367346938,62.14374428633543,6
PNG,28,28,23.463010204081634,40.81908391116629,3
PNG,28,28,69.35204081632654,59.15910358221628,6
PNG,28,28,114.80867346938776,105.76143555805935,6
PNG,28,28,140.57780612244898,105.52494659733581,4
PNG,28,28,107.84948979591837,101.85155915242784,4
PNG,28,28,51.39923469387755,72.95256391002964,5
PNG,28,28,75.0625,52.10548976007955,6
PNG,28,28,117.81632653061224,91.54549966521895,6
PNG,28,28,87.97321428571429,99.37439794131575,9
PNG,28,28,52.33673469387755,51.15172386776322,2
PNG,28,28,74.2079081632653,74.6388166282467,6
PNG,28,28,88.90051020408163,107.49801991410808,9
PNG,28,28,77.9234693877551,95.23618202949541,8
PNG,28,28,50.55612244897959,83.9825170901738,7
PNG,28,28,70.60204081632654,102.02324312965263,9
PNG,28,28,55.308673469387756,81.16649005867137,9
PNG,28,28,74.73724489795919,92.37868404496137,3
PNG,28,28,40.50255102040816,59.794183506821106,8
PNG,28,28,124.8686224489796,106.21354997891164,0
PNG,28,28,117.25255102040816,103.52347408858459,4
PNG,28,28,28.82780612244898,48.09813726592962,5
PNG,28,28,29.567602040816325,60.41954104565971,7
PNG,28,28,30.34311224489796,45.23781692466879,3
PNG,28,28,128.89285714285714,105.61207051646848,6
PNG,28,28,149.88010204081633,79.0986268359731,8
PNG,28,28,87.0625,84.91533852137069,3
PNG,28,28,104.93494897959184,96.77029188141226,0
PNG,28,28,15.46811224489796,43.49778910060214,5
PNG,28,28,131.7704081632653,107.85208522596355,4
PNG,28,28,69.28826530612245,70.46757877361281,6
PNG,28,28,52.5,92.83308754348927,7
PNG,28,28,53.03826530612245,79.85127160279086,3
PNG,28,28,38.57525510204081,65.29676719453553,7
PNG,28,28,63.141581632653065,66.95009644373164,8
PNG,28,28,43.390306122448976,77.78834252353852,3
PNG,28,28,42.23979591836735,67.45010361377787,1
PNG,28,28,28.552295918367346,45.77155809499,5
PNG,28,28,105.90178571428571,82.57825167604634,4
PNG,28,28,17.246173469387756,29.08725193540259,5
PNG,28,28,44.391581632653065,49.512505950089235,0
PNG,28,28,51.46045918367347,81.49828449298398,1
PNG,28,28,39.97704081632653,52.13854662631532,1
PNG,28,28,32.952806122448976,57.99110652508045,1
PNG,28,28,69.84821428571429,71.65376054243384,6
PNG,28,28,39.35076530612245,61.54829010395357,3
PNG,28,28,74.03316326530613,100.21093275214524,3
PNG,28,28,151.1109693877551,98.14480234129215,8
PNG,28,28,66.24107142857143,103.18754867178916,1
PNG,28,28,41.30994897959184,80.5917977228544,5
PNG,28,28,114.47576530612245,107.58282013495378,4
PNG,28,28,52.50127551020408,86.76378322782915,5
PNG,28,28,104.38010204081633,88.9196978475282,8
PNG,28,28,118.83673469387755,102.47439390240035,8
PNG,28,28,98.56505102040816,108.47463191163519,9
PNG,28,28,56.50765306122449,90.84261138624026,7
PNG,28,28,142.84948979591837,94.48875756333206,8
PNG,28,28,63.4094387755102,78.06946450732538,4
PNG,28,28,44.45918367346939,71.73774777950914,3
PNG,28,28,69.10331632653062,102.97968042695955,1
PNG,28,28,27.28188775510204,52.68270810399817,5
PNG,28,28,78.26147959183673,74.14921694341089,4
PNG,28,28,35.76275510204081,55.8024013871507,0
PNG,28,28,66.07525510204081,85.1721737635502,0
PNG,28,28,94.0204081632653,103.90766648777867,0
PNG,28,28,31.497448979591837,59.31395621315072,5
PNG,28,28,22.707908163265305,50.26826136565954,5
PNG,28,28,40.410714285714285,77.73637217334925,5
PNG,28,28,116.88520408163265,101.50420764104265,2
PNG,28,28,166.18494897959184,74.81692095523502,8
PNG,28,28,74.46683673469387,65.06910707944441,2
PNG,28,28,52.50255102040816,84.38905585793893,9
PNG,28,28,109.86607142857143,84.68170399625402,6
PNG,28,28,35.31505102040816,64.54911496569522,3
PNG,28,28,105.27551020408163,101.62363342076316,8
PNG,28,28,98.81632653061224,101.80564686423045,0
PNG,28,28,104.07397959183673,111.01639489365189,6
PNG,28,28,125.54719387755102,101.31548180989209,6
PNG,28,28,111.13265306122449,94.19569704578261,6
PNG,28,28,91.73469387755102,111.37803808544767,9
PNG,28,28,77.37244897959184,105.53576410983813,9
PNG,28,28,48.55357142857143,60.04540958087216,3
PNG,28,28,73.89413265306122,104.10472438388004,3
PNG,28,28,56.97831632653061,81.94973128930768,1
PNG,28,28,90.20025510204081,108.05258758404814,1
PNG,28,28,56.38647959183673,96.78360498942774,1
PNG,28,28,49.558673469387756,65.3199865206404,5
PNG,28,28,46.77933673469388,75.9806536303202,1
PNG,28,28,54.173469387755105,83.82045017509263,1
PNG,28,28,12.848214285714286,35.07933678478263,5
PNG,28,28,36.97704081632653,59.88155386497622,5
PNG,28,28,108.10331632653062,72.98698716294864,4
PNG,28,28,32.900510204081634,55.99717831580024,5
PNG,28,28,12.849489795918368,39.62551486493419,5
PNG,28,28,106.12627551020408,73.62482891013427,4
PNG,28,28,77.51275510204081,92.84539673268799,9
PNG,28,28,83.44897959183673,99.98110764896471,3
PNG,28,28,62.82397959183673,91.62296374928977,7
PNG,28,28,73.79464285714286,88.80983135199845,9
PNG,28,28,101.625,81.74081542052443,8
PNG,28,28,70.40688775510205,88.1561346998148,8
PNG,28,28,97.06632653061224,107.9695520608468,6
PNG,28,28,63.94770408163265,85.66365212707876,8
PNG,28,28,67.17857142857143,70.01402009743535,8
PNG,28,28,36.56887755102041,73.64149126324645,7
PNG,28,28,75.97448979591837,87.69947735774328,2
PNG,28,28,151.73979591836735,89.17100430140741,8
PNG,28,28,70.72066326530613,54.72957434261064,2
PNG,28,28,83.16836734693878,102.2763100195348,2
PNG,28,28,74.70025510204081,94.61707573341657,1
PNG,28,28,45.81377551020408,80.87345881590302,5
PNG,28,28,74.33545918367346,65.63814274842501,0
PNG,28,28,46.07015306122449,46.1665013170169,4
PNG,28,28,120.34693877551021,109.91279957783382,4
PNG,28,28,111.32908163265306,101.10523852056065,0
PNG,28,28,71.125,82.29064151604634,0
PNG,28,28,108.5063775510204,101.9184971502605,4
PNG,28,28,25.9515306122449,61.4579057675308,5
PNG,28,28,108.13010204081633,80.87711711886729,2
PNG,28,28,32.11734693877551,71.60491806377863,7
PNG,28,28,36.75765306122449,63.45720028461125,7
PNG,28,28,99.15943877551021,85.99478708507554,8
PNG,28,28,34.099489795918366,45.09689454606465,1
PNG,28,28,97.5829081632653,94.3746915859901,4
PNG,28,28,82.08035714285714,97.9037684640601,9
PNG,28,28,142.1390306122449,110.06081253653883,2
PNG,28,28,103.95918367346938,79.61958896070983,2
PNG,28,28,113.47704081632654,99.8545471940305,6
PNG,28,28,85.74617346938776,96.83255645938355,9
PNG,28,28,66.72066326530613,84.74698105253816,9
PNG,28,28,39.224489795918366,75.07544241169093,7
PNG,28,28,43.52423469387755,71.92819495167484,1
PNG,28,28,18.625,24.927234665345942,1
PNG,28,28,65.48724489795919,102.44651337460681,1
PNG,28,28,95.79464285714286,87.25029923271885,0
PNG,28,28,122.86479591836735,95.14577744048482,4
PNG,28,28,118.88647959183673,75.50931569001321,2
PNG,28,28,110.31760204081633,102.89708994300854,8
PNG,28,28,111.49489795918367,101.02429478711785,6
PNG,28,28,44.035714285714285,71.21601409279592,7
PNG,28,28,46.141581632653065,59.704344742840185,9
PNG,28,28,53.17857142857143,54.32635931411685,2
PNG,28,28,35.47576530612245,72.04157972031138,7
PNG,28,28,48.64668367346939,73.08513985464765,7
PNG,28,28,71.86479591836735,58.90068245212187,2
PNG,28,28,57.38265306122449,91.44552858988631,7
PNG,28,28,38.109693877551024,69.50541902165382,7
PNG,28,28,107.82908163265306,91.47346203298233,6
PNG,28,28,106.4438775510204,101.38499774936166,4
PNG,28,28,77.08545918367346,91.40508399646814,5
PNG,28,28,96.6045918367347,90.65842925642141,4
PNG,28,28,54.71811224489796,69.04502286298894,9
PNG,28,28,54.08673469387755,88.48603387754811,8
PNG,28,28,50.86224489795919,71.1843783242462,6
PNG,28,28,44.93622448979592,71.20879412864485,1
PNG,28,28,86.80229591836735,102.53441654567217,0
PNG,28,28,12.485969387755102,37.409684535150404,5
PNG,28,28,103.01530612244898,107.04381026824029,4
PNG,28,28,24.6390306122449,55.29031502709115,5
PNG,28,28,105.14030612244898,114.38103483759244,4
PNG,28,28,108.78698979591837,109.97035446585973,4
PNG,28,28,54.72831632653061,88.65467812409955,1
PNG,28,28,87.66964285714286,99.19136985622329,9
PNG,28,28,109.82015306122449,88.95889931492808,8
PNG,28,28,62.47066326530612,79.33828152201308,3
PNG,28,28,91.69515306122449,98.3035447747572,9
PNG,28,28,142.58801020408163,97.10959204140894,6
PNG,28,28,104.86734693877551,113.26514294895398,9
PNG,28,28,88.88265306122449,84.62897116418351,0
PNG,28,28,91.28954081632654,77.3671777740918,0
PNG,28,28,61.37244897959184,100.26010334412153,1
PNG,28,28,54.827806122448976,90.53219740863402,1
PNG,28,28,47.089285714285715,64.05703124990278,5
PNG,28,28,40.3405612244898,53.89282247174239,0
PNG,28,28,56.733418367346935,57.005317560307475,0
PNG,28,28,87.84056122448979,109.002545550183,5
PNG,28,28,102.68239795918367,96.21437796349802,0
PNG,28,28,159.91454081632654,79.95060077369565,8
PNG,28,28,48.26147959183673,67.51471302880454,3
PNG,28,28,76.87372448979592,64.35946660943225,4
PNG,28,28,117.15943877551021,111.2971584877176,0
PNG,28,28,111.64030612244898,93.24262408815544,4
PNG,28,28,97.64285714285714,107.6409138131529,1
PNG,28,28,122.26147959183673,105.01327295047038,9
PNG,28,28,86.37244897959184,61.89479682165808,2
PNG,28,28,122.33418367346938,89.35040830421275,6
PNG,28,28,86.19260204081633,102.61880817963623,9
PNG,28,28,97.9936224489796,72.77047513355659,2
PNG,28,28,94.15561224489795,89.69031907541441,9
PNG,28,28,54.46045918367347,71.56801366099934,9
PNG,28,28,65.20663265306122,94.69597246401703,3
PNG,28,28,68.9170918367347,87.51432543788879,9
PNG,28,28,45.42474489795919,82.99229709729659,7
PNG,28,28,136.74744897959184,111.22965300574307,8
PNG,28,28,128.67602040816325,107.46254514319232,6
PNG,28,28,58.53188775510204,92.5312771363132,1
PNG,28,28,46.642857142857146,73.90903813720854,1
PNG,28,28,42.19642857142857,64.25040448931676,5
PNG,28,28,82.62627551020408,72.02732526692746,4
PNG,28,28,140.80867346938774,95.97080033326628,4
PNG,28,28,61.36352040816327,87.16869784231662,1
PNG,28,28,154.61607142857142,78.90317495018428,4
PNG,28,28,57.40433673469388,90.93312204732864,1
PNG,28,28,101.22321428571429,91.07579777684506,9
PNG,28,28,59.330357142857146,88.19870768683377,3
PNG,28,28,77.74107142857143,97.2611572051909,3
PNG,28,28,39.05484693877551,56.75233342300706,3
PNG,28,28,76.64030612244898,92.98915455692891,9
PNG,28,28,136.13010204081633,95.04614030956066,4
PNG,28,28,97.46301020408163,90.92418718596537,0
PNG,28,28,136.31505102040816,113.94418378471428,2
PNG,28,28,26.683673469387756,50.049357666529076,7
PNG,28,28,87.2436224489796,109.95833202061323,9
PNG,28,28,98.28443877551021,93.99383643867579,8
PNG,28,28,24.443877551020407,48.47458215989946,5
PNG,28,28,85.08163265306122,59.993928003877556,0
PNG,28,28,49.485969387755105,73.88589041990303,5
PNG,28,28,93.28443877551021,101.27867174131495,8
PNG,28,28,40.650510204081634,71.3110662029744,7
PNG,28,28,51.25637755102041,51.650037389996804,2
PNG,28,28,28.190051020408163,56.251130174564175,7
PNG,28,28,73.2563775510204,76.27517540324789,3
PNG,28,28,83.98341836734694,93.34867696092742,3
PNG,28,28,142.46045918367346,85.46256769685878,8
PNG,28,28,132.67219387755102,110.5992764040763,6
PNG,28,28,31.019132653061224,61.52310741653484,7
PNG,28,28,99.41836734693878,95.487316015183,4
PNG,28,28,50.067602040816325,90.16213723724925,1
PNG,28,28,44.34566326530612,69.98415751169192,1
PNG,28,28,58.71045918367347,74.0580067244132,4
PNG,28,28,112.77423469387755,110.70136468116122,9
PNG,28,28,102.10204081632654,86.67092523764445,8
PNG,28,28,77.44132653061224,97.7347076940236,9
PNG,28,28,66.65816326530613,94.13750789427544,9
PNG,28,28,65.41071428571429,99.382363993614,9
PNG,28,28,27.5765306122449,39.71315209332846,3
PNG,28,28,44.72704081632653,76.032934481954,7
PNG,28,28,100.60076530612245,92.62561822992348,8
PNG,28,28,60.05612244897959,75.05397318654788,9
PNG,28,28,31.301020408163264,65.9679204581364,7
PNG,28,28,28.836734693877553,63.74173718001048,7
PNG,28,28,119.8188775510204,104.99447434812019,4
PNG,28,28,13.519132653061224,42.49144141030356,5
PNG,28,28,59.21173469387755,94.93450247542324,1
PNG,28,28,26.49872448979592,63.89927499832724,5
PNG,28,28,104.90561224489795,98.65252238328394,0
PNG,28,28,85.41581632653062,90.38650316239392,0
PNG,28,28,30.46938775510204,42.47290951279768,2
PNG,28,28,131.54719387755102,81.08107442480507,2
PNG,28,28,151.2091836734694,92.60822195033764,8
PNG,28,28,13.644132653061224,43.78885611266721,5
PNG,28,28,43.75255102040816,72.88910358938244,5
PNG,28,28,91.53443877551021,96.61824645823697,4
PNG,28,28,88.49107142857143,83.23140487229148,8
PNG,28,28,69.82525510204081,102.66791286262507,1
PNG,28,28,91.0688775510204,79.47732862953464,0
PNG,28,28,101.58035714285714,90.63204186223184,4
PNG,28,28,108.4234693877551,81.31978485197504,0
PNG,28,28,90.4579081632653,88.6877448434683,8
PNG,28,28,65.67219387755102,91.91961296278242,9
PNG,28,28,17.210459183673468,46.873068317133026,5
PNG,28,28,65.62244897959184,100.02635013101853,1
PNG,28,28,29.70408163265306,57.52602945600302,5
PNG,28,28,99.96811224489795,106.02888879301376,4
PNG,28,28,65.05357142857143,101.85904470023709,1
PNG,28,28,72.20535714285714,86.42060129647258,9
PNG,28,28,73.84948979591837,86.44839087833837,6
PNG,28,28,84.00765306122449,92.48429233759512,9
PNG,28,28,101.5829081632653,89.26770254729982,8
PNG,28,28,56.24234693877551,81.41528677725388,9
PNG,28,28,16.948979591836736,35.89738704861332,8
PNG,28,28,80.13392857142857,99.38175556231616,9
PNG,28,28,44.55484693877551,72.94026806983247,7
PNG,28,28,38.20918367346939,45.23216321523358,6
PNG,28,28,106.42857142857143,96.27188327961639,8
PNG,28,28,108.11224489795919,97.28018210126002,4
PNG,28,28,121.24107142857143,92.12845566788798,4
PNG,28,28,105.30867346938776,105.59552511717023,4
PNG,28,28,39.96811224489796,74.19880048474609,5
PNG,28,28,54.74872448979592,73.25245954919006,4
PNG,28,28,125.2563775510204,106.16777411412208,4
PNG,28,28,43.58673469387755,70.31577919374492,1
PNG,28,28,38.235969387755105,49.44267637395321,4
PNG,28,28,23.54591836734694,55.27695052054227,5
PNG,28,28,51.483418367346935,59.12676394700946,0
PNG,28,28,48.275510204081634,70.57155951581908,1
PNG,28,28,56.794642857142854,58.639006502036835,0
PNG,28,28,96.49744897959184,107.5880986591181,0
PNG,28,28,74.94515306122449,96.5225113955238,0
PNG,28,28,121.92602040816327,84.88449316619153,2
PNG,28,28,53.29974489795919,82.4873255566329,9
PNG,28,28,72.74744897959184,90.38120793945131,3
PNG,28,28,38.169642857142854,64.96033363361688,7
PNG,28,28,38.54336734693877,56.17849792827592,8
PNG,28,28,47.7155612244898,61.669684302174964,3
PNG,28,28,27.357142857142858,62.399122671749815,5
PNG,28,28,60.16454081632653,49.31194661926243,0
PNG,28,28,58.577806122448976,72.09753928323147,9
PNG,28,28,110.40051020408163,111.48769173277809,3
PNG,28,28,101.52168367346938,105.96546915041374,6
PNG,28,28,28.256377551020407,51.33276627068049,3
PNG,28,28,123.85331632653062,103.00787647822374,6
PNG,28,28,116.3890306122449,112.1050570145877,4
PNG,28,28,95.57142857142857,78.94770291730069,0
PNG,28,28,19.46938775510204,42.42886100950545,5
PNG,28,28,26.636479591836736,61.294531881947954,5
PNG,28,28,68.26020408163265,97.0276293911403,1
PNG,28,28,117.78954081632654,108.68803814359441,4
PNG,28,28,44.67474489795919,66.1807209961298,1
PNG,28,28,90.02551020408163,102.85191882688599,9
PNG,28,28,63.86352040816327,70.95234456909527,2
PNG,28,28,98.36352040816327,110.35606446932469,1
PNG,28,28,63.650510204081634,84.58646584307282,9
PNG,28,28,45.41836734693877,56.42028392476212,6
PNG,28,28,96.29591836734694,98.83547287095858,9
PNG,28,28,35.27295918367347,44.65990512682612,3
PNG,28,28,26.32908163265306,30.291548817596738,6
PNG,28,28,87.30867346938776,89.48018322554469,9
PNG,28,28,71.9795918367347,66.3684220141607,2
PNG,28,28,80.50382653061224,85.19512409188177,9
PNG,28,28,53.598214285714285,56.352937982506326,4
PNG,28,28,14.357142857142858,43.11038276379388,5
PNG,28,28,71.37372448979592,102.42661321801015,5
PNG,28,28,111.58673469387755,91.57567756774085,0
PNG,28,28,15.721938775510203,44.949906679846,5
PNG,28,28,102.6454081632653,85.11156711320768,4
PNG,28,28,74.36607142857143,95.52704191278585,9
PNG,28,28,38.99872448979592,60.20150049324668,3
PNG,28,28,75.31122448979592,87.76426610314174,3
PNG,28,28,41.088010204081634,78.684747239103,7
PNG,28,28,138.7002551020408,114.07161060874742,8
PNG,28,28,72.70663265306122,88.81909875103828,3
PNG,28,28,55.95663265306123,61.88442286022071,4
PNG,28,28,60.2844387755102,76.01884139898615,5
PNG,28,28,118.52678571428571,89.39323124672019,0
PNG,28,28,55.33163265306123,89.36639051946375,8
PNG,28,28,43.941326530612244,78.42171858088224,7
PNG,28,28,53.044642857142854,64.78891783601765,8
PNG,28,28,47.36352040816327,42.643685632710266,2
PNG,28,28,112.8125,89.83053374398703,6
PNG,28,28,115.82142857142857,93.52940032144863,6
PNG,28,28,36.49872448979592,57.68344736936143,5
PNG,28,28,20.09311224489796,54.56296917892257,5
PNG,28,28,117.71045918367346,95.0554435031738,4
PNG,28,28,58.43494897959184,96.86985458618392,1
PNG,28,28,34.13137755102041,50.720264588614754,1
PNG,28,28,44.43112244897959,43.59581110243143,6
PNG,28,28,102.17857142857143,93.16759230066022,8
PNG,28,28,86.53443877551021,96.0960209506209,9
PNG,28,28,132.01530612244898,94.3116158708544,2
PNG,28,28,103.57270408163265,101.39326508162381,8
PNG,28,28,88.60204081632654,98.73127461788287,9
PNG,28,28,43.723214285714285,79.25228492086882,7
PNG,28,28,91.41071428571429,111.63541784692322,3
PNG,28,28,150.03698979591837,96.50523359562857,2
PNG,28,28,40.12755102040816,53.392501729561936,3
PNG,28,28,72.4936224489796,85.91241957294571,9
PNG,28,28,34.52295918367347,51.3248406601935,8
PNG,28,28,72.98469387755102,71.00323196444008,6
PNG,28,28,70.63010204081633,79.35690762463398,6
PNG,28,28,114.42219387755102,106.85238753400652,4
PNG,28,28,77.10076530612245,74.71857949575384,4
PNG,28,28,46.04974489795919,74.94910739238003,7
PNG,28,28,65.59438775510205,76.64389740428805,2
PNG,28,28,43.746173469387756,72.0211357204238,7
PNG,28,28,76.2295918367347,98.50722982809349,0
PNG,28,28,60.839285714285715,88.52167201209163,1
PNG,28,28,38.08163265306123,65.8493252982322,5
PNG,28,28,85.50892857142857,88.22718194845808,5
PNG,28,28,11.67984693877551,37.29468696056821,5
PNG,28,28,37.29336734693877,57.81862171681718,0
PNG,28,28,64.14413265306122,76.4070289483703,4
PNG,28,28,61.94770408163265,64.24303003434743,0
PNG,28,28,134.38520408163265,105.5247919678419,2
PNG,28,28,94.28316326530613,93.42438786064702,8
PNG,28,28,101.88647959183673,99.82029067000086,2
PNG,28,28,85.625,106.65913275237989,8
PNG,28,28,90.82525510204081,98.64422169810413,0
PNG,28,28,53.55102040816327,69.05702279216757,1
PNG,28,28,101.83928571428571,83.79743364330487,4
PNG,28,28,15.85969387755102,21.910665278980318,6
PNG,28,28,32.30102040816327,48.67859709651972,7
PNG,28,28,49.951530612244895,40.87237725098728,2
PNG,28,28,120.42857142857143,102.73693372405276,2
PNG,28,28,36.669642857142854,70.25138386954903,7
PNG,28,28,118.21811224489795,104.84189811577247,8
PNG,28,28,39.433673469387756,75.48275373219646,7
PNG,28,28,51.871173469387756,90.78807452057556,3
PNG,28,28,55.03061224489796,78.57139014046237,9
PNG,28,28,125.65943877551021,104.29364004955944,4
PNG,28,28,104.88647959183673,84.4538644785532,6
PNG,28,28,85.31377551020408,83.19129672659061,8
PNG,28,28,101.19642857142857,112.71455589094906,9
PNG,28,28,40.702806122448976,43.95756525498296,6
PNG,28,28,73.9311224489796,67.58513414889241,6
PNG,28,28,33.04336734693877,68.37839762768913,7
PNG,28,28,31.098214285714285,36.77401751451918,6
PNG,28,28,131.27678571428572,98.52605670000216,8
PNG,28,28,98.28443877551021,99.91596960615499,0
PNG,28,28,56.849489795918366,90.47567211487103,1
PNG,28,28,54.672193877551024,93.61320464529784,1
PNG,28,28,81.50127551020408,89.41607625170445,1
PNG,28,28,135.0,109.64393903607686,4
PNG,28,28,35.30229591836735,70.819648740939,5
PNG,28,28,60.015306122448976,94.47942638807972,1
PNG,28,28,32.19770408163265,58.486789410473584,1
PNG,28,28,104.5204081632653,95.89413854869686,4
PNG,28,28,106.7704081632653,101.90070367783278,6
PNG,28,28,65.41836734693878,66.00897410686343,3
PNG,28,28,47.12372448979592,78.23562167180033,8
PNG,28,28,84.26020408163265,79.29770596547495,6
PNG,28,28,83.22321428571429,98.41806092480678,3
PNG,28,28,89.12755102040816,108.28519155604347,9
PNG,28,28,78.26530612244898,91.46258307339296,9
PNG,28,28,105.55867346938776,101.03582980489033,2
PNG,28,28,53.0905612244898,73.56510522542521,8
PNG,28,28,66.5420918367347,85.50315224951541,9
PNG,28,28,130.28698979591837,98.16803084362128,2
PNG,28,28,101.33163265306122,104.08952788682342,8
PNG,28,28,167.99362244897958,88.32174605766001,8
PNG,28,28,106.63647959183673,79.70677605342733,2
PNG,28,28,82.4795918367347,108.0846564080851,9
PNG,28,28,78.40561224489795,84.97114617791397,8
PNG,28,28,123.44515306122449,94.34467610936323,2
PNG,28,28,26.877551020408163,37.23762369556219,0
PNG,28,28,70.78188775510205,96.93233295421392,0
PNG,28,28,129.1045918367347,111.30883804934192,0
PNG,28,28,77.11352040816327,73.59478561868217,4
PNG,28,28,21.131377551020407,56.68408997475057,5
PNG,28,28,43.951530612244895,53.82234284657219,0
PNG,28,28,117.61224489795919,105.85625193890188,4
PNG,28,28,29.943877551020407,66.98226930532533,5
PNG,28,28,41.03316326530612,79.24787657101079,7
PNG,28,28,73.80739795918367,89.02524806036193,7
PNG,28,28,142.7908163265306,96.6086789809055,2
PNG,28,28,143.0140306122449,112.93745359972881,2
PNG,28,28,98.10841836734694,104.6062453287764,4
PNG,28,28,111.70408163265306,79.03828304955712,2
PNG,28,28,92.84948979591837,103.26557203195375,9
PNG,28,28,59.734693877551024,45.66952072077692,2
PNG,28,28,35.380102040816325,61.879003989103325,3
PNG,28,28,75.00127551020408,98.61057063636846,9
PNG,28,28,82.14413265306122,92.02720256257172,9
PNG,28,28,26.372448979591837,45.08239685561757,5
PNG,28,28,98.92091836734694,102.08056977548281,6
PNG,28,28,62.974489795918366,82.21345948601153,7
PNG,28,28,105.6186224489796,93.54971782012387,6
PNG,28,28,69.08163265306122,77.46581516890805,2
PNG,28,28,92.25255102040816,79.54224903312324,8
PNG,28,28,86.1811224489796,98.15630938564009,9
PNG,28,28,104.84566326530613,98.96299249847873,6
PNG,28,28,54.454081632653065,72.4535596065977,9
PNG,28,28,54.890306122448976,67.89153795898942,9
PNG,28,28,76.00255102040816,86.69433751265188,4
PNG,28,28,107.67602040816327,102.46833575862566,4
PNG,28,28,36.201530612244895,68.3788045817165,5
PNG,28,28,66.09821428571429,87.96269383673572,1
PNG,28,28,45.13647959183673,79.96683302172903,5
PNG,28,28,37.151785714285715,53.77600151227273,5
PNG,28,28,72.58928571428571,107.40851440568728,1
PNG,28,28,78.00892857142857,86.85515253755202,4
PNG,28,28,89.39285714285714,101.6479707076319,8
PNG,28,28,122.0,112.50007936505136,2
PNG,28,28,36.44005102040816,34.934910000343365,6
PNG,28,28,72.52168367346938,58.87692142730529,2
PNG,28,28,68.93877551020408,62.143216965547865,9
PNG,28,28,30.9515306122449,60.86655441732198,3
PNG,28,28,82.84311224489795,90.86971851708994,9
PNG,28,28,59.66836734693877,93.65989394649739,1
PNG,28,28,95.16198979591837,86.4864212187346,0
PNG,28,28,94.10076530612245,99.96637852872834,4
PNG,28,28,53.7844387755102,84.41591464648947,7
PNG,28,28,53.85459183673469,72.37171464706257,3
PNG,28,28,122.97831632653062,101.04310955726758,2
PNG,28,28,71.84438775510205,87.14785564781793,2
PNG,28,28,75.10714285714286,80.25362379763958,8
PNG,28,28,63.75765306122449,89.83246846441573,9
PNG,28,28,77.01913265306122,91.65318888015175,5
PNG,28,28,88.28188775510205,84.36972736969334,0
PNG,28,28,130.1237244897959,114.29877714812503,2
PNG,28,28,110.31377551020408,98.99552151296075,0
PNG,28,28,93.36734693877551,93.76739433246527,0
PNG,28,28,32.858418367346935,63.818173676281184,5
PNG,28,28,12.357142857142858,46.771017320820484,5
PNG,28,28,38.12372448979592,56.133325694057305,7
PNG,28,28,111.78316326530613,99.1629581423667,8
PNG,28,28,98.2295918367347,107.96156648830598,3
PNG,28,28,35.81887755102041,42.066884920366675,2
PNG,28,28,55.35331632653061,80.37619719628862,9
PNG,28,28,89.5829081632653,87.87900868269277,8
PNG,28,28,121.91198979591837,109.94725618203975,6
PNG,28,28,45.46811224489796,77.43166179591651,3
PNG,28,28,60.451530612244895,62.51202086606437,2
PNG,28,28,120.83928571428571,109.09882333256863,8
PNG,28,28,116.31632653061224,92.55592318764839,4
